,label,feature_less,feature_more
802,[0],"[[ 2.8025494  -0.73733866 -1.4794357   1.1895868  -1.6524566   0.45195317
  -0.8425691   2.4267483   2.132529   -0.04387451]]","[[-0.27712902 -2.2147558   0.58977336 -0.52154267 -1.7414991  -0.50817037
   0.8078555  -0.17218    -0.2811187   0.87847126 -1.2456731  -1.6428865
   0.28155673 -0.30981094  1.5954123   0.626541    0.49145046 -0.0185832
  -0.8815959   0.60768396  1.8332069   0.2960404  -0.8843411   0.8401378
   1.3416959  -0.39539358  0.7210859   0.59535927 -1.8780284  -1.7199633
  -0.2837687  -1.1352615   0.36188108  1.8375725   0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
803,[2],"[[-1.0275985   3.7781928  -1.0070443  -0.15709963 -0.7913129   3.3599346
  -1.2324512   2.078882   -1.3245687  -0.21551043]]","[[-2.229414    1.090945   -1.0873325   0.24562131  0.7457066  -0.1428444
  -0.1952377  -0.98143756 -0.62894464 -0.7184759   1.8068731  -0.6079449
   1.9456985   0.9284541   1.6272004  -1.2731985  -1.6395118  -2.5890007
  -0.8815959   0.6076839   1.8332069   0.2960404  -0.8843411   0.8401378
   1.3416959  -0.39539358  0.76030797  2.0589902  -0.47753096 -0.0546996
  -1.7095371   0.8597765   0.03256715  2.1669137   0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
804,[1],"[[ 2.6940026 -1.3651974 -1.2966166  1.441223   2.280009  -0.724208
  -1.0535061  1.7842307  2.782444   1.5105497]]","[[-2.3054032   0.74371934  0.82252896 -0.4753606  -0.15365267 -1.6545477
   1.4077243   1.3901241  -0.18462643  0.37449434 -1.8575674  -0.11146387
  -1.4640894   2.0405414   0.35332438  0.6722613  -0.45091856  0.930339
  -0.88159597  0.6076839   1.8332069   0.2960404  -0.8843411   0.8401378
   1.3416959  -0.39539358 -1.2982203   0.68467396 -0.1849715  -1.8618613
   0.5118908   1.9946312  -1.6964903   1.7900784   0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
805,[2],"[[-1.356897   -0.58939874  0.02440149  0.47291523  0.59117     1.882966
  -0.18009612  3.0828676  -1.4351261   0.5152237 ]]","[[ 0.04848956  0.4413322   1.0192609   1.2906     -0.12229252  0.9964268
   0.87277496  0.7731949   0.02380545 -1.0163554  -1.2951114   0.968556
   0.9433228   1.4341074  -2.1687326  -0.25517452 -1.5406817   0.6814695
  -0.88159585  0.6076839   1.8332069   0.2960404  -0.8843411   0.8401377
   1.3416958  -0.39539355  0.27007747  2.7178774   0.17330831  0.12640676
   1.0609365  -0.9835539  -0.9370693  -0.5967295   0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
806,[2],"[[-3.7680306  3.3803945  0.1533758 -0.8565309 -4.157044   4.461894
  -0.9460669  2.225299  -1.7321465 -0.5529836]]","[[ 2.3003516  -0.09647796  1.9575129  -0.04938241  0.74643403 -0.08181038
  -1.7140967  -1.1802615  -0.15542892 -0.99042296  0.6242839  -0.37881577
   1.9456985   0.9284541   1.6272004  -1.2731985  -1.6395118  -2.5890007
  -0.8815959   0.6076839   1.8332069   0.2960404  -0.8843411   0.8401378
   1.3416959  -0.39539358  0.7210859   0.59535927 -1.8780284  -1.7199633
  -0.2837687  -1.1352615   0.36188108  1.8375725   0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
807,[0],"[[ 3.4994798  -1.7578462  -2.387936    2.2710404   3.0970457  -0.4116612
  -0.46102744  2.0310097   1.198506    0.6058869 ]]","[[-0.96221393 -0.5664565   0.1233976   1.7289697  -1.671284    0.77681977
   0.9503862   0.6316571  -0.04479501  1.3927158  -0.25027022  0.8254059
  -0.1510408  -0.046269    2.55241    -0.12161251 -0.6536537   1.9244722
  -0.9905684  -0.6045329   0.17312112  0.22490832 -0.22641756  1.7794701
   0.3213025   0.43691006  0.27007747  2.7178774   0.17330831  0.12640676
   1.0609365  -0.9835539  -0.9370693  -0.5967295   0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
808,[2],"[[-2.6370974  2.1112108  1.4742422 -0.8922477 -2.2747896  3.648282
  -0.6961922  3.064865  -2.6429806 -0.6430808]]","[[-0.1318355  -0.6615429   1.6926447   0.96388125  0.09619153  0.75764114
   0.82331085 -0.6050368  -3.2393506  -2.2582407   0.5632193  -0.61510366
   0.6171872   1.0550475  -2.3222227  -0.7751168  -1.7076635  -0.88516927
  -0.8815959   0.6076839   1.8332069   0.2960404  -0.8843411   0.8401378
   1.3416959  -0.39539358  1.5498557  -0.30425906  0.4930786  -0.05337541
   0.94059426 -0.30977637  0.98434347  0.44269615  0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
809,[2],"[[-2.2260807   3.3193908   0.27690828 -0.47650966 -0.57167065  3.166019
   0.33113235  2.368694   -1.3130302  -0.5120336 ]]","[[ 0.4571462   0.9592814   0.3396119  -0.45800415 -0.5193296  -0.3763738
  -0.2877322  -0.57382303 -0.49426782  0.34883416  0.86247903  0.518107
   1.9456985   0.9284541   1.6272004  -1.2731985  -1.6395118  -2.5890007
  -0.8815959   0.6076839   1.8332069   0.2960404  -0.8843411   0.8401378
   1.3416959  -0.39539358 -1.2430704   0.1588092   0.54437983  0.86101437
   0.4069583  -1.4504995   2.2655594   0.93801033  0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
810,[1],"[[ 1.943826   -2.734998   -2.6757746   2.751656    2.679407    0.69057184
  -0.5427609   3.93841    -0.4941116   0.259975  ]]","[[-1.041968   -0.55926615  0.16205087  1.8984632  -1.8903362   0.9887588
   1.1893538   0.65924966 -0.1220206   1.4859964  -0.27202186  0.8846936
   1.1482736   1.5344568  -0.97032917  0.42760912 -0.98813117  2.8784213
  -0.95604783 -0.22052537  0.6990052   0.24744162 -0.43483537  1.4819071
   0.64454395  0.17325188  0.27007747  2.7178774   0.17330831  0.12640676
   1.0609365  -0.9835539  -0.9370693  -0.5967295   0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
811,[3],"[[ 0.492936   -0.41496152  3.519559    0.603086   -0.09448577  0.7388113
   0.89988375  0.43003178  1.9719055  -0.19943023]]","[[-0.38746482 -1.4505904   0.5047468   1.2064735  -0.6137474   1.057585
   0.5313522  -0.13679734  0.95979524  0.3594764  -1.0155836  -0.8138948
   0.33377832 -0.05054559 -2.3237062   0.47378632  2.001267   -2.0032215
  -0.9731879  -0.41119194  0.43789443  0.23625344 -0.33135226  1.6296526
   0.48404884  0.3041629  -0.2866884  -3.3245552   0.08357132 -0.3941753
   0.66449267  0.9670185  -0.74910784 -0.23308058  0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
812,[3],"[[ 0.5592413  -0.9323274   5.1284595   0.10464911 -2.5703845  -0.5431909
   1.3146057  -1.3744712   2.4921181  -0.44122046]]","[[-0.03497728  0.15212122 -1.064589   -1.8132882  -0.2083164  -0.38655812
   0.99901736  0.33452994  0.18429841  0.5278396   1.1746294   1.5968677
  -2.244659   -1.833231   -1.1586426  -0.62414     0.7965865  -0.5003125
  -0.8815959   0.6076839   1.8332069   0.2960404  -0.8843411   0.8401378
   1.3416959  -0.39539358  0.7210859   0.59535927 -1.8780284  -1.7199633
  -0.2837687  -1.1352615   0.36188108  1.8375725   0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
813,[2],"[[-0.30121586  0.6648438  -0.6700028   0.41815642 -1.0653669   1.5202727
  -1.2424667   3.814434    0.38000402 -0.16323277]]","[[-0.5087069  -1.36612    -0.2799336  -0.07343654 -1.1131933   0.98408747
   0.3671712  -0.91477656 -0.7495839   0.5658165  -0.28540882 -1.6622034
   0.56254816  0.48741964 -0.8390792  -0.22387968 -0.88801146 -0.59903914
  -0.88159585  0.6076839   1.8332069   0.2960404  -0.8843411   0.8401377
   1.3416958  -0.39539355 -1.8268087   1.650344   -1.4444892  -1.5140556
   1.4286453   0.8094378  -0.14204037 -0.8991974   0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
814,[1],"[[ 3.2513325  -1.5452473  -1.0022755   1.6840427   1.9429231  -0.5269467
  -0.48656523  2.1663322   1.649004    0.7808407 ]]","[[-2.3054032   0.74371934  0.82252896 -0.4753606  -0.15365267 -1.6545477
   1.4077243   1.3901241  -0.18462643  0.37449434 -1.8575674  -0.11146387
  -1.4640894   2.0405414   0.35332438  0.6722613  -0.45091856  0.930339
  -0.88159597  0.6076839   1.8332069   0.2960404  -0.8843411   0.8401378
   1.3416959  -0.39539358  0.73650324  0.28650376  0.5172001  -2.0137641
  -0.04817929  0.87529033  0.25122708  0.8222673   0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
815,[1],"[[ 0.28656796  0.3949119  -0.5353956   0.09492522  0.22169344  0.6516985
   0.70517904  0.9897712   1.4024556   0.06364732]]","[[-1.2011501  -0.42329994  1.8391677  -0.95216435 -0.91831034  0.59140354
   0.86763006 -0.11894471 -0.38717604 -0.50197226 -0.585555    0.18542512
  -0.15655096 -0.26305202  0.4995534   0.77805334 -0.87792796  0.16229948
  -0.73108447 -0.29073206  1.1033182   0.3170263  -0.30289537  0.6194705
   0.7695516  -0.32893932 -0.16510583 -0.3681563  -1.1273834   0.9490312
  -0.36539483  0.5620461   1.3166479   1.2470276   0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
816,[2],"[[-2.6045346  -0.50343686  0.23412436  0.6760541  -2.6555238   2.7835512
  -0.28950155  2.547623   -1.9835079  -0.20321494]]","[[ 1.3378892   0.3854686   0.95159686  0.4463925   0.74123764  0.15601742
  -0.303677   -0.59228384 -0.03629639 -0.56964034 -0.17318374  0.06514403
   1.2957178   1.1524546  -1.7293583  -0.38340622 -1.6400623   0.40157562
  -0.96667063 -0.3386921   0.53718036  0.2405077  -0.37070116  1.5734733
   0.54507625  0.2543848   0.7210859   0.59535927 -1.8780284  -1.7199633
  -0.2837687  -1.1352615   0.36188108  1.8375725   0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
817,[1],"[[ 2.7537165  -2.0449696  -1.0619524   1.7266353   2.4007533  -1.1958826
  -0.73031837  1.4444342   2.6647816   1.848244  ]]","[[-2.159756    0.71415746  0.74707544 -0.42816806 -0.08175039 -1.5140158
   1.2885835   1.3438997  -0.10736284  0.3111351  -1.6576394  -0.04065549
  -1.4257467   1.8992985   0.3489151   0.7017571  -0.39856446  0.87721705
  -0.9931569  -0.6333304   0.1336838   0.22321844 -0.21078777  1.8017848
   0.29706177  0.45668238 -1.2982203   0.68467396 -0.1849715  -1.8618613
   0.5118908   1.9946312  -1.6964903   1.7900784   0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
818,[2],"[[-1.6756786   1.7966276   2.0254354  -0.41355702 -1.2540758   4.247608
  -1.0088489   3.339593   -1.8290501  -1.162351  ]]","[[-5.9200145e-02 -5.9064239e-01  1.3081596e+00  1.0833894e+00
   3.1145915e-01  6.9132954e-01  3.7815711e-01 -3.8677210e-01
  -2.9592113e+00 -1.9816025e+00  5.8437550e-01 -3.6922029e-01
   2.0280814e+00 -1.9753633e-01 -8.3700657e-01 -1.0867388e+00
  -1.8089654e+00  2.2320747e-03 -8.8159597e-01  6.0768390e-01
   1.8332069e+00  2.9604042e-01 -8.8434118e-01  8.4013778e-01
   1.3416959e+00 -3.9539361e-01  1.6798946e+00 -1.3424420e+00
  -9.2388734e-02 -5.8604509e-01  1.1860714e+00 -1.8875800e+00
  -1.4881805e+00  1.8140563e-01  0.0000000e+00  0.0000000e+00
   0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
   0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
   0.0000000e+00  0.0000000e+00]]"
819,[1],"[[ 3.3426344  -1.2461113  -1.3831193   1.7382733   3.5415745  -0.6010305
  -0.4901904   1.2975702   0.83144957  0.78229165]]","[[-0.5528104   1.3271247  -1.0204694   1.4137082   0.7395779   0.6271355
   2.468819    0.5520247   0.20659617  0.25718677 -1.7383459   0.9242788
  -0.16281813 -0.01805685  2.87439    -0.21460389 -0.7073626   2.1651752
  -0.8815959   0.6076839   1.8332069   0.2960404  -0.8843411   0.8401378
   1.3416959  -0.39539358  0.27007747  2.7178774   0.17330831  0.12640676
   1.0609365  -0.9835539  -0.9370693  -0.5967295   0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
820,[2],"[[-0.77592313  3.1287003   0.569098    0.32811484 -1.2405506   4.2049756
  -0.94796675  3.280061   -0.44252348 -1.392499  ]]","[[-1.2098119  -0.74272406  0.3968508  -0.10818192 -0.43525812  0.0925029
  -0.8722085  -1.0158411   0.6152063  -1.8067961   0.1376243  -1.5060805
   1.9456985   0.9284541   1.6272004  -1.2731985  -1.6395118  -2.5890007
  -0.8815959   0.6076839   1.8332069   0.2960404  -0.8843411   0.8401378
   1.3416959  -0.39539358  0.91970134 -1.9365863  -1.0300571  -1.7949632
   0.7081795  -0.2934875   0.07949415  0.28409743  0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
821,[2],"[[-2.2244377   2.882245    0.7278417  -1.2732948  -0.6037193   3.5750744
  -0.8564847   2.9804974  -2.1154385  -0.35142586]]","[[-0.11611405 -0.6519272   1.6356678   0.9431409   0.13720071  0.7456709
   0.8101908  -0.55771846 -3.077415   -2.2261505   0.5547269  -0.64461446
   2.6030452  -0.3354479  -0.65750813 -0.8777309  -2.0406     -0.46620777
  -0.88159585  0.60768384  1.8332068   0.29604036 -0.8843411   0.8401378
   1.3416959  -0.39539355  0.28672928 -0.23370014  0.79903084  1.2422466
   0.7714835  -0.0133016  -0.09655831 -0.4990526   0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
822,[3],"[[ 0.08567724  0.91024345  6.0754676  -0.23531115 -0.4855103   1.0319792
   0.14322227 -0.09333389  1.3504868  -0.28780606]]","[[-0.7898124  -0.25129572 -0.6986602  -0.08327139  0.63725793  1.3064474
  -1.2713212   1.2182237  -0.49637136 -0.4657936   0.21949339  0.62389433
  -0.22064131 -2.170295   -0.69438195 -0.64392775 -0.30495036 -1.1668917
  -0.8815959   0.6076839   1.8332069   0.2960404  -0.8843411   0.8401378
   1.3416959  -0.39539358 -1.0337435  -0.7275552   1.9749154  -1.3542815
   1.6691039   0.46172515  0.33957842  2.2435565   0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
823,[3],"[[-0.30169478 -0.3382211   4.205309    0.15853095 -1.8740041   1.4822242
   0.00809264  0.30815095  1.1150029  -0.8412783 ]]","[[ 0.34184074 -0.48996246 -0.38936737 -0.61265004  1.4437486  -2.2198067
  -2.4297256   0.28448057  0.89118505 -0.07364963  0.02040087  0.12186722
  -0.01673952 -0.36798233 -1.1192477   0.93880206 -0.04119126 -0.8203523
  -0.88159585  0.6076839   1.8332067   0.29604036 -0.88434106  0.8401377
   1.3416958  -0.39539355  1.6798946  -1.342442   -0.09238873 -0.5860451
   1.1860714  -1.88758    -1.4881805   0.18140563  0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
824,[2],"[[-2.4840186   3.8985944   0.9754412  -0.7991103  -1.1288161   3.7640288
   1.3695321   1.9214072  -0.89339954 -1.1716834 ]]","[[-0.00362466  0.25699875  0.34392473 -1.7040591   0.37364525  0.26609156
  -0.12008522 -1.4017264  -0.33555478 -0.64448965  1.579306    0.45053962
   1.9456985   0.9284541   1.6272004  -1.2731985  -1.6395118  -2.5890007
  -0.8815959   0.6076839   1.8332069   0.2960404  -0.8843411   0.8401378
   1.3416959  -0.39539358 -1.7470219  -0.4022318   0.36255172  0.01219099
  -0.9705795  -2.3153079   1.3621682   0.9457242   0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
825,[2],"[[-1.6226846   4.1062875  -0.57733166 -1.0706517  -1.5516174   3.8677545
  -1.4184754   3.290004   -1.8836625   0.36062428]]","[[-0.1611139  -0.6794506   1.7987542   1.0025063   0.01981919  0.77993363
   0.8477445  -0.6931588  -3.5409265  -2.3180034   0.5790349  -0.56014496
   1.9456985   0.9284541   1.6272004  -1.2731985  -1.6395118  -2.5890007
  -0.8815959   0.6076839   1.8332069   0.2960404  -0.8843411   0.8401378
   1.3416959  -0.39539358 -0.27308106  1.498756    0.71913296 -0.85647637
   0.20073523 -0.02178276 -0.15648785  1.4291263   0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
826,[2],"[[-1.4583892   4.0015173   1.0584958  -0.7582021  -1.1949675   4.9531894
  -1.2476485   3.797764   -1.694874   -0.93042016]]","[[-0.1611139  -0.6794506   1.7987542   1.0025063   0.01981919  0.77993363
   0.8477445  -0.6931588  -3.5409265  -2.3180034   0.5790349  -0.56014496
   1.9456985   0.9284541   1.6272004  -1.2731985  -1.6395118  -2.5890007
  -0.8815959   0.6076839   1.8332069   0.2960404  -0.8843411   0.8401378
   1.3416959  -0.39539358  1.6798946  -1.342442   -0.09238873 -0.5860451
   1.1860714  -1.88758    -1.4881805   0.18140563  0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
827,[0],"[[ 1.3220693  -1.6296146  -0.10328001  0.90858746  3.6515706   0.6524828
   1.9059644   1.9595385   0.6138618  -0.6438275 ]]","[[-1.6200838   1.8934     -0.6552575  -1.4895756  -0.50613934 -0.86207974
   0.49741364  0.28916442  0.08018757 -0.72019595 -0.67396885  1.8412658
   1.2341936   1.7638884  -1.5077952   0.5224752  -0.96359295  2.8934448
  -0.8815959   0.6076839   1.8332069   0.2960404  -0.8843411   0.8401378
   1.3416959  -0.3953936  -0.02373153 -1.6137071   1.358385   -0.32492426
  -1.6978265   0.5330599  -0.89491755 -1.6348531   0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
