,label,feature_less,feature_more
425,[1],"[[ 3.5053527   0.02964956  2.9012806  -0.53864586 -0.61373293 -0.91613406
   0.4876238  -0.6255141   0.05187738  0.03382085]]","[[-1.6193924   1.3360554   0.88332933 -0.15260509  1.0520582  -1.2170004
   1.3177159   1.0166866  -0.26519015 -0.28712016 -0.67620087  0.09942833
  -1.6885669   2.3231316   0.5992836   0.65959215 -0.729008    1.0226396
  -0.8330661   0.53356117  1.7536793   0.17382461 -0.9113341   0.9446117
   1.2952564  -0.53641486 -1.2857169   0.5396629  -0.38801846 -1.7111437
   0.45677882  1.9997048  -1.8559295   2.0017173   0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
426,[2],"[[ 1.3588448   4.9269257  -1.0833968   2.3747373   0.20069289  2.6033201
   3.3416538  -0.82489896  0.7962495   4.067864  ]]","[[-0.63059306 -0.8425769   1.9088596   1.0674692  -0.5213262   0.7878787
   0.93668735 -0.79352957 -3.7567198  -2.3336496   0.38929686 -0.66882247
   2.002139    0.9352082   1.3683447  -1.4140325  -1.5529788  -2.7215705
  -0.8330661   0.53356117  1.7536793   0.17382462 -0.9113341   0.9446118
   1.2952564  -0.53641486  1.1412294  -1.1681724  -0.39373744  0.12016572
   0.88887197 -1.1725585  -1.3262047  -0.5070165   0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
427,[1],"[[ 2.8265197  -0.16268602  1.7944492   0.37721413 -0.03023037 -0.09109969
   0.13259728 -0.50147986  0.0182939  -0.18793213]]","[[ 0.1528888  -0.4693271  -0.41457126  0.44541776  0.35301763 -0.9783864
   1.1464111   1.1965632  -0.25304303  0.10885379 -0.17907485 -0.05478457
  -0.97937715  1.0689331   1.4454798   0.58295786 -0.15093914  0.48543343
  -0.8330661   0.53356117  1.7536793   0.17382462 -0.9113341   0.9446118
   1.2952564  -0.53641486  0.86745906  0.53595805  0.21541898 -0.70573455
  -0.07429618 -2.715571    1.0806997  -0.12380302  0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
428,[2],"[[ 1.1353731   3.3452272  -1.3169897   1.3928039   2.1352081   1.634352
   0.9990001  -1.4198372   0.82947695  2.7805996 ]]","[[-0.1597843  -0.3271507  -0.3314932   0.00975535  0.10441748 -0.01336366
  -0.11254045 -0.7222926   0.33077893  0.29304844  0.6996934  -0.17557538
   2.002139    0.9352082   1.3683447  -1.4140325  -1.5529788  -2.7215705
  -0.8330661   0.53356117  1.7536793   0.17382462 -0.9113341   0.9446118
   1.2952564  -0.53641486  0.40770972  2.7796607   0.27346     0.04647752
   1.1746277  -1.0431855  -0.798237   -0.65964025  0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
429,[1],"[[ 3.608672    0.19006202  3.5904036  -0.53177553 -1.2562844   0.03327425
  -0.45526025 -0.2517074  -0.28733045  0.03079814]]","[[-0.49402845  0.50712883 -0.23880161  1.3837484  -0.3537261   1.0443947
   1.757466    0.49204022  0.21061608  0.6475861  -0.61124265  0.60072505
  -0.68616956 -0.38998252  3.4068518   0.11389057 -0.6672443   1.6811967
  -0.83306605  0.53356117  1.7536793   0.17382461 -0.91133416  0.9446118
   1.2952564  -0.53641486  0.40770972  2.7796607   0.27346     0.04647752
   1.1746277  -1.0431855  -0.798237   -0.65964025  0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
430,[1],"[[ 3.1667016  -1.0430541   3.7950232  -1.0349873  -1.1356548  -0.9396135
  -0.9475087   0.16130286 -0.8349268  -0.753703  ]]","[[ 0.02647989  1.6326077  -1.0210724   1.2286097   1.4218209   0.6675328
   1.7973565   0.59971565  0.2779526  -0.3454405  -0.80672294  1.0313377
  -0.7986904  -0.19783106  3.131397    0.25008148 -0.32397357  1.7195905
  -0.68945503 -0.22826307  0.5807397   0.11521377 -0.4045145   1.32033
   0.5053189  -0.0658763  -0.65088964  1.6597266   0.6438519  -0.7848384
   1.3224118   0.37433204 -0.02402601  0.02988604  0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
431,[2],"[[ 0.6265571   2.803107   -1.2614372   1.2764245   2.0747647   1.4777879
   1.243956   -1.5023918   0.13589442  1.9215566 ]]","[[ 0.4201938   1.1088631   0.76799184 -1.1271251  -1.0090249  -1.3965733
   0.11930226  0.3170421  -0.41924477  0.06599859 -0.09527049 -0.77361596
   1.9025828   0.8684757   1.3320637  -1.3488835  -1.4569317  -2.7185435
  -0.7180711  -0.0764612   0.8144608   0.12689263 -0.50550383  1.2454641
   0.6627226  -0.15963629  0.40770972  2.7796607   0.27346     0.04647752
   1.1746277  -1.0431855  -0.798237   -0.65964025  0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
432,[2],"[[ 0.77305895  1.0559273   0.10769092 -0.02374943  1.4760609   0.2814629
   1.2617049  -0.46534342  1.3686757   0.5079503 ]]","[[-0.64021987 -0.13458188 -0.6845385   0.80554885  0.9926291   0.10287447
  -0.01421344  0.49651158 -0.48570845  0.80505633  0.44964197  1.2579776
  -0.14085132  0.56913763 -1.4284813  -0.34357548 -0.7200819  -0.8507441
  -0.83306617  0.5335612   1.7536794   0.17382464 -0.9113342   0.9446118
   1.2952565  -0.5364149   0.21027748 -1.5433775   0.906199   -0.5409883
  -1.6653863   0.73631316 -0.67408067 -0.9573237   0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
433,[2],"[[ 2.045868    1.852876   -0.40161964  0.4680118   0.46274439  1.5000535
   0.9319985  -0.2162256   0.9303385   1.3465306 ]]","[[-0.59937334 -0.6350013  -0.9868478   0.41968298  0.00821031  0.67870754
   0.5989806  -0.10122423 -0.5936978   0.2654887   0.10093956 -0.72162455
  -0.25849754  0.9170313  -0.9644321  -0.02863741 -0.892374   -0.3691022
  -0.6667888   0.42706412  1.4036505   0.13912979 -0.72943485  0.7560704
   1.0367274  -0.42934823  0.86745906  0.53595805  0.21541898 -0.70573455
  -0.07429618 -2.715571    1.0806997  -0.12380302  0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
434,[2],"[[ 1.6064897   4.491114   -1.2066612   2.5135865   0.5772114   2.6671257
   3.5223658  -0.3804832   0.54869163  3.8924556 ]]","[[-0.63059306 -0.8425769   1.9088596   1.0674692  -0.5213262   0.7878787
   0.93668735 -0.79352957 -3.7567198  -2.3336496   0.38929686 -0.66882247
   2.002139    0.9352082   1.3683447  -1.4140325  -1.5529788  -2.7215705
  -0.8330661   0.53356117  1.7536793   0.17382462 -0.9113341   0.9446118
   1.2952564  -0.53641486  1.117758   -0.5989281   0.6520891   0.13408265
   0.801867   -0.8492842   0.84006643  0.22782707  0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
435,[2],"[[ 1.567199    2.8963823  -0.6135924   1.4339727   2.4756145   1.4888977
   2.131141   -0.30893427  1.0031403   2.5623856 ]]","[[ 0.5765543   1.3670017  -1.144455    0.8064532  -0.4877719   0.20613217
   1.105515   -0.51552284 -0.23151483  1.1911896   1.0841454   0.03589191
   2.002139    0.9352082   1.3683447  -1.4140325  -1.5529788  -2.7215705
  -0.8330661   0.53356117  1.7536793   0.17382462 -0.9113341   0.9446118
   1.2952564  -0.53641486 -0.21244764  0.68349755  1.2278193   0.10862338
  -0.45964608 -0.61722463  1.5281888   0.18087132  0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
436,[2],"[[ 0.5949071  4.1853447 -1.9064343  1.4250377 -0.5671853  2.9212198
   3.4836218 -0.5661983  1.4689476  2.8454988]]","[[-0.6016117  -0.8113176   1.8900462   1.0665555  -0.5188362   0.77519184
   0.9187016  -0.767005   -3.717031   -2.3098364   0.3791774  -0.6332844
   0.2734307   0.7161898  -2.5164843  -0.45282385 -1.3306904  -0.973399
  -0.8330661   0.53356117  1.7536793   0.17382462 -0.9113341   0.9446118
   1.2952564  -0.53641486  1.1412294  -1.1681724  -0.39373744  0.12016572
   0.88887197 -1.1725585  -1.3262047  -0.5070165   0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
437,[2],"[[ 2.0448031   2.0965765  -0.4745616  -0.30978924 -0.22505179  1.9519913
   0.554703   -0.53444296  1.3601365   0.9324726 ]]","[[ 0.21356295  1.1502978  -0.36786056  0.8840082   0.48569867  0.71307063
   0.88033557 -0.28632274  0.35447103  0.49887526 -0.22403938  0.6800278
   0.6900745   1.2888525  -2.1078274  -0.06932519 -1.1670119   1.1633682
  -0.83306617  0.5335612   1.7536794   0.17382464 -0.91133416  0.9446119
   1.2952565  -0.53641486  0.40770972  2.7796607   0.27346     0.04647752
   1.1746277  -1.0431855  -0.798237   -0.65964025  0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
438,[3],"[[ 0.67818016  0.149243   -0.01017696 -0.41698807  0.5982146  -0.07095985
   0.71696126 -1.1862884   0.35515934  0.06614333]]","[[ 0.06705266 -1.2925937  -0.37016624  0.43354642 -0.5171839  -0.03031504
  -1.391159    0.24797246  0.0258337   0.02299494 -0.38015163 -0.78664994
  -1.1491082   1.199996   -0.10566863 -0.42099196  0.7187426   0.547567
  -0.8330661   0.53356117  1.7536793   0.17382462 -0.91133404  0.9446118
   1.2952564  -0.53641486  0.06211296  0.61342114 -1.0591058   0.0120869
   1.4823582   1.0480773  -0.48643848  0.37171718  0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
439,[3],"[[-0.83381015  0.61599934 -1.3492696   0.3217556   0.9050864   0.12402634
   1.5221814  -0.7301292   0.9640756   0.39489242]]","[[ 1.0008802  -0.7119545  -0.6326947   1.4047356   1.1685948  -0.18697402
   0.07460783 -0.01492757 -1.8186786  -0.9664804   1.3205013   0.88080215
   0.80491734  0.6941789  -1.6354091   0.1850239   1.2217467  -1.808918
  -0.678672   -0.28546453  0.49266976  0.11081299 -0.36646003  1.3485409
   0.44600654 -0.03054596 -0.38404125 -2.717745    0.07121618 -0.15024465
   0.02843747  1.2734587  -0.44401443  0.41168287  0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
440,[3],"[[-0.5632828   0.9406216  -1.2019144   0.30740386  0.2536437   0.63854045
   2.4162798  -0.35390297  0.8534015   0.6600621 ]]","[[ 0.0965158  -0.67515874  1.0875435   1.5874975   0.32199502  0.8747026
   0.19293055 -0.2788128  -0.82659304  0.06328356 -0.4352945  -0.93376184
   0.80491734  0.6941788  -1.6354091   0.18502387  1.2217467  -1.808918
  -0.6998706  -0.17301092  0.66580844  0.11946458 -0.44127214  1.2930807
   0.5626099  -0.1000026  -0.38404125 -2.717745    0.07121618 -0.15024465
   0.02843747  1.2734587  -0.44401443  0.41168287  0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
441,[0],"[[ 3.1174543   0.69442093  1.1655676  -0.99688166 -0.88210726  0.42935926
   0.745124   -0.32766062  0.30524305  0.08207963]]","[[-0.97832423 -0.54344875 -0.44265896 -0.37415764  0.12134819  1.0313506
   0.9545153   0.8095562   0.6216264   0.27823076 -1.7413439  -0.2730882
   0.86639863  1.3607513  -1.30569     0.210877   -0.97187734  2.4817045
  -0.8330661   0.53356117  1.7536792   0.17382461 -0.9113341   0.9446118
   1.2952564  -0.53641486  1.5911179   0.10588735 -0.20573576 -1.1684799
  -0.37190133  1.3506569   0.42477268  0.77047676  0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
442,[2],"[[ 2.1633008   3.6254272  -0.5835072   0.86106145  1.7218198   1.1721514
   2.1464689  -0.6294284   0.69837844  3.575722  ]]","[[-1.1452905  -0.8129798  -1.3581868   0.36597672 -0.26624188  1.8704382
   0.22796865 -1.0348247  -0.8329509   0.4084159   0.25013846 -1.2207744
   2.002139    0.9352082   1.3683447  -1.4140325  -1.5529788  -2.7215705
  -0.8330661   0.53356117  1.7536793   0.17382462 -0.9113341   0.9446118
   1.2952564  -0.53641486  0.29921845  0.10136075 -0.7550871  -1.4939771
  -0.25080618  1.7032973   0.49210444  1.485461    0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
443,[2],"[[ 2.2788186   4.4309945  -0.9446862   2.0107253   0.24016154  2.4652479
   3.059589   -0.49799973  0.5019716   4.0019383 ]]","[[-0.63059306 -0.8425769   1.9088596   1.0674692  -0.5213262   0.7878787
   0.93668735 -0.79352957 -3.7567198  -2.3336496   0.38929686 -0.66882247
   2.002139    0.9352082   1.3683447  -1.4140325  -1.5529788  -2.7215705
  -0.8330661   0.53356117  1.7536793   0.17382462 -0.9113341   0.9446118
   1.2952564  -0.53641486 -0.24586311  1.6020095   0.73685324 -1.1604499
  -0.03842597 -0.10137726 -0.06462532  1.7164044   0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
444,[1],"[[ 2.5512738  -1.3416716   3.1721337  -0.55709726 -0.9320275  -0.7093486
  -0.89246845  0.254847   -1.3149633  -1.146192  ]]","[[-0.02590571  1.5547     -0.93622345  1.114536    1.4156756   0.46313974
   1.602893    0.62268054  0.28235102 -0.34761953 -0.8094149   1.1145331
  -0.7444953  -0.23212242  2.9331777   0.27434862 -0.30129808  1.5659425
  -0.5893202  -0.75945574 -0.23710898  0.07434653 -0.05112735  1.5823051
  -0.04547621  0.26221338  1.9231244   0.54201144  0.38979837  0.6098907
   0.4841355   0.45689267  2.115661   -0.5487568   0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
445,[3],"[[-4.3623364e-01  7.5196475e-04 -3.2515165e-01 -3.3436507e-02
   2.0734053e+00 -1.4616130e-01  1.4331645e+00 -1.5673654e+00
   8.1583786e-01 -3.2767987e-01]]","[[ 0.7158076  -0.51808065  0.01888432 -1.9319241  -0.39260632  0.18715484
  -0.12806751  0.9302502  -0.2779781   1.0647033   1.6452398  -0.14772029
   1.4425731   0.3270061  -0.4088651  -0.37694153  1.5886325  -0.171616
  -0.8330661   0.53356117  1.7536793   0.17382462 -0.9113341   0.9446118
   1.2952564  -0.53641486  0.36551487 -0.10355464  0.44613266  0.90444076
   0.8176266   0.11712248  0.20982397 -0.50735664  0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
446,[3],"[[ 0.16300336  0.2920591  -0.1767627   0.3423      1.1699063   0.16517386
   0.67946017 -0.92163664  0.6148777   0.17657605]]","[[ 1.8228298  -0.10237493 -0.53701013  0.19432642 -0.5754833   0.65001786
  -2.1643026  -0.85471374  1.3920368   1.2001537  -1.1833235  -0.8251734
  -1.3592707   1.7138163   0.41236258  0.6070749  -0.4925348   0.66373336
  -0.83306605  0.53356117  1.7536792   0.17382462 -0.9113341   0.9446117
   1.2952564  -0.53641486  1.117758   -0.5989281   0.6520891   0.13408265
   0.801867   -0.8492842   0.84006643  0.22782707  0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
447,[2],"[[ 2.2788186   4.4309945  -0.9446862   2.0107253   0.24016154  2.4652479
   3.059589   -0.49799973  0.5019716   4.0019383 ]]","[[-0.63059306 -0.8425769   1.9088596   1.0674692  -0.5213262   0.7878787
   0.93668735 -0.79352957 -3.7567198  -2.3336496   0.38929686 -0.66882247
   2.002139    0.9352082   1.3683447  -1.4140325  -1.5529788  -2.7215705
  -0.8330661   0.53356117  1.7536793   0.17382462 -0.9113341   0.9446118
   1.2952564  -0.53641486 -0.24586311  1.6020095   0.73685324 -1.1604499
  -0.03842597 -0.10137726 -0.06462532  1.7164044   0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
448,[2],"[[ 0.28410044  0.9135293  -0.16917965 -0.33786902  1.0009797  -0.26480526
   0.8864238  -1.0174286   0.98577356  0.04989276]]","[[-0.6337693  -0.29672664 -0.06329766 -0.38219592  0.7689849   0.43050838
  -0.5251097   1.9990189  -0.75159    -0.31456366  0.2348589   0.35167536
  -0.26459342  0.10554402 -1.3647727   0.9251107  -0.3922277  -0.60554665
  -0.63024694  0.4036598   1.3267267   0.13150509 -0.68945974  0.7146356
   0.97991186 -0.40581873  1.941982   -1.2065495  -0.48771584 -0.7870054
   1.185404   -0.5035856  -0.7635788  -0.37390074  0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
449,[2],"[[ 1.3680854   4.1868534  -1.1704777   1.2798963  -0.9968425   2.5180082
   3.0661614  -0.78153443  1.2304183   2.9001958 ]]","[[-0.5587853  -0.83765703  1.6316622   1.0898356  -0.38755232  0.6709082
   0.60702854 -0.6463458  -3.3082623  -1.9366302   0.31130114 -0.5578542
   2.3531845   0.0124274  -0.8889564  -0.71048486 -1.9643494   0.32456622
  -0.8330661   0.53356117  1.7536793   0.17382462 -0.9113341   0.9446118
   1.2952564  -0.53641486  1.1412294  -1.1681724  -0.39373744  0.12016572
   0.88887197 -1.1725585  -1.3262047  -0.5070165   0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
450,[0],"[[ 4.084045   -0.24932358  4.419994   -0.8218995  -1.4882681  -0.3779642
  -0.88036513 -0.04657379 -0.5087456  -0.47341463]]","[[-0.15167867  1.912425   -1.1350985   1.4610392   1.4935551   1.033793
   2.3874352   0.57307637  0.18400012 -0.4118392  -0.936992    1.2106158
  -0.88940024 -0.1378649   3.6799657   0.19272609 -0.49506232  2.0722334
  -0.8330661   0.53356117  1.7536793   0.17382462 -0.9113341   0.9446118
   1.2952564  -0.53641486  0.40770972  2.7796607   0.27346     0.04647752
   1.1746277  -1.0431855  -0.798237   -0.65964025  0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
