,label,feature_less,feature_more
574,[1],"[[-1.3150918   1.7530205   1.891626   -1.1704825  -1.2554624  -1.3205119
   1.9892673   0.17614186  2.0600324  -1.2525923 ]]","[[ 0.41284803  0.48572314  0.2403745   0.01934114 -0.6394539  -0.6127407
   0.5402149   0.0624281  -0.58907086  0.27427888 -0.20714793 -0.47565144
   0.72551787 -0.55858934 -0.41018662  0.15948898 -0.19471548 -0.4092787
  -0.13445267 -0.5319781  -0.04146808  0.01391148 -0.32229653 -0.48532057
  -0.38577366  0.72773755  0.8286672   0.621858   -1.5033605  -1.6773194
  -0.29756784 -0.9175728   0.23787883  1.6603314   0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
575,[0],"[[-1.45315     1.6155001   1.6701083  -1.2602091  -1.5428216  -1.4856868
   2.1399813   0.23039079  2.1257098  -1.61426   ]]","[[ 0.05007908  0.70022005 -0.00752863 -0.55524385 -0.53072685 -0.01463567
   0.4422495   0.10041281 -0.6767939   0.23197342 -0.6434446   0.01137657
   0.72533685 -0.7042338  -0.6315062   0.09085407 -0.05046475 -0.47095892
  -0.18719552 -0.5385265   0.1334475   0.01424855 -0.46095818 -0.7356491
  -0.54974556  0.7159364   0.8286672   0.621858   -1.5033605  -1.6773194
  -0.29756784 -0.9175728   0.23787883  1.6603314   0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
576,[2],"[[ 2.5891397  -1.9228921   1.3696026   1.7807871   2.165553    3.0794814
   0.9262497   2.1972632  -2.6990533   0.39423332]]","[[-0.4364433   0.18878467 -0.6932914   0.36756918  0.49184158  0.8598949
   0.13411883 -0.83292735 -0.8731939  -0.8416121  -0.300072   -0.85529023
  -0.5405714  -0.8507543   0.7723609  -0.3302332   0.05565095  0.06385416
   0.2723057   0.4856964  -0.42122027  0.437264    0.80315983 -0.81126314
   0.68023664 -0.52729046  0.16878588 -0.28407007  0.74682724  1.210767
   0.8477791   0.0293967   0.30977428 -0.68667513  0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
577,[3],"[[ 0.6984324   0.33320275  0.12183097  0.70504355  1.449134    0.23671374
  -0.24788533  0.22564149 -0.19635043  2.4486036 ]]","[[-3.6372769e-01 -5.6117070e-01  1.7547905e-03  2.5671127e-01
   1.7878625e-01 -8.0502167e-02  5.6361723e-01  5.3505915e-01
  -4.9588031e-01  2.5999230e-01 -2.6947707e-02 -3.2206160e-01
  -4.4790244e-01 -4.8113507e-01  7.1309483e-01  3.1404707e-01
   3.7257299e-01  8.2815504e-01 -4.1189706e-01  7.9456168e-01
   1.4149489e-01 -2.5283989e-01  4.0988430e-02 -7.8327239e-02
   5.4320004e-02 -2.6441282e-01  1.0594581e+00 -3.9839666e-02
   3.8511288e-01 -2.0776174e+00  1.9959770e-01  6.6085911e-01
  -1.2634248e-01  1.0996432e+00  0.0000000e+00  0.0000000e+00
   0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
   0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
   0.0000000e+00  0.0000000e+00]]"
578,[2],"[[ 2.0879862  -1.722638    0.8006598   1.8498954   1.5901229   1.7216847
  -0.79755414  2.2328162  -2.470794   -0.28400776]]","[[-1.0409894e-02 -3.4062210e-01 -3.8699421e-01  2.1436691e-02
   4.5469081e-01  5.7983750e-01 -3.6556304e-01 -7.1270490e-01
   1.6569184e-01 -5.5630457e-01  3.8516212e-01 -5.9129196e-01
  -7.6603957e-02  2.8321224e-01  3.8511670e-01 -3.9893177e-01
   3.6246225e-01  5.8819813e-01  6.8398035e-01  6.5356421e-01
  -6.2343067e-01  6.6389740e-01  4.9822390e-01  4.5936334e-01
  -6.8566151e-02 -2.2280160e-01  1.2481319e+00 -1.3343921e-03
  -5.9779304e-01  4.3006707e-02 -2.0040226e+00 -1.2339654e+00
  -1.1151931e+00  4.3118632e-01  0.0000000e+00  0.0000000e+00
   0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
   0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
   0.0000000e+00  0.0000000e+00]]"
579,[2],"[[ 2.79219    -2.6686845   2.3996022   2.6488264   2.172002    1.723305
   0.3750042   2.5428283  -2.6533904  -0.24077132]]","[[ 0.02073252  0.2860074  -0.7101819   0.7339222   0.7493705   0.71964383
  -0.40760782 -0.7390064  -0.7333031  -0.7188624   0.01420276 -0.708943
  -0.6252946  -0.49101993 -0.12514965 -0.53426355  0.7356701   0.45963562
  -0.10810407  0.6736522  -0.71181446  0.6187583   0.6796716  -0.1979338
   0.545811    0.1414995   0.23673305  2.8699453   0.29506972  0.10788308
   0.917746   -0.8129996  -0.7776107  -0.72470194  0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
580,[2],"[[ 1.7731003  -1.5174756   3.008596    1.8681955   0.9363481   1.0549425
   0.61346436  2.4371216  -1.3491751  -0.89693975]]","[[ 0.20281483 -0.49155402  0.6570195   0.04606461  0.36773902  0.32373577
  -0.43129    -0.68229043  0.715641   -0.47290188 -0.49498582 -0.77862024
   0.16100475  0.14213283  0.506356   -0.57244533  0.16366105  0.6075715
   0.5655353   0.84183216 -0.82305396  0.29728085  0.7906157   0.43621385
  -0.18245913 -0.11008892  0.8286672   0.621858   -1.5033605  -1.6773194
  -0.29756784 -0.9175728   0.23787883  1.6603314   0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
581,[2],"[[ 2.1674187  -2.4895554   2.095159    1.9712546   2.2908676   3.154122
  -0.21666695  2.9999459  -2.9631045  -0.804291  ]]","[[ 1.8874697e-02  1.4983970e-01 -7.4395275e-01  7.4491864e-01
   7.4330515e-01  7.3863465e-01 -5.5324394e-01 -6.9290107e-01
  -7.1991545e-01 -6.9613856e-01  3.7454830e-03 -6.8894517e-01
  -6.1113465e-01 -6.2974441e-01  5.3715384e-01 -6.3653105e-01
   7.3774540e-01 -6.5182857e-02 -5.7487227e-02  6.9330704e-01
  -7.2395927e-01  5.5665582e-01  7.2211164e-01 -4.9492863e-01
   3.4944931e-01 -3.3328441e-04  1.3588928e-01 -5.4066056e-01
  -1.1446519e+00  5.9352088e-01 -1.7408207e-01  2.2892036e-01
   8.4763253e-01  1.3980839e+00  0.0000000e+00  0.0000000e+00
   0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
   0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
   0.0000000e+00  0.0000000e+00]]"
582,[0],"[[-0.286655   1.1984795  1.8619431 -0.555917  -1.1707984 -0.6361002
   2.1457279 -0.2539445  1.770148  -0.7242911]]","[[ 0.6229274   0.5126724   0.49410722  0.30103606 -0.5037042  -0.44283223
   0.7001461  -0.37534413 -0.02131896  0.6740588  -0.5415293  -0.6225566
   0.3688004  -0.23893748  0.06929795  0.45862898 -0.27829587 -0.17499834
  -0.50715744 -0.5656365  -0.64580864  0.1626615   0.4421023  -0.44053397
   0.2984063  -0.21100089 -0.37999675  1.5896502   0.50987    -0.9992328
  -0.02367793  0.0928376  -0.09612544  1.2931453   0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
583,[3],"[[ 0.6177314  -0.2740086   1.1079198   0.73517245  0.34305876  0.27079618
  -0.14121965  0.43139657 -0.00980272  1.2447213 ]]","[[ 0.34073323  0.06631428 -0.5840743   0.01476051 -0.18158512 -0.24920519
   0.348907   -0.32195103 -0.05640108  0.4013129   0.59082174 -0.36551046
  -0.3282048   0.48476654 -0.16086528  0.5670329  -0.17798147  0.38411838
  -0.78380346 -0.49319836 -0.86577904  0.1693373   0.6111876  -0.18554986
   0.2594191   0.378403    1.077699    0.68425417  0.22680673 -0.6940173
   0.27924576 -2.830672    1.0972128  -0.01823738  0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
584,[1],"[[-0.44750434  1.4140028   2.2155082  -0.7228183  -0.6968205  -0.35754684
   2.0057576   0.28714448  1.7814171  -1.2084593 ]]","[[ 0.4663616   0.4710514   0.07452127 -0.14558673 -0.6129253  -0.41120684
   0.52718854  0.01684747 -0.70602167  0.5674975  -0.24120599 -0.5185671
   0.40295142 -0.55581    -0.33353943  0.42884982  0.02291243 -0.48869586
  -0.74879646 -0.52108467 -0.7478336  -0.02705278  0.79497784 -0.5155329
   0.31787455  0.65842235  0.8286672   0.621858   -1.5033605  -1.6773194
  -0.29756784 -0.9175728   0.23787883  1.6603314   0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
585,[2],"[[ 1.8992362  -2.1194062   2.3776007   1.9945997   2.863991    1.296844
   0.03696594  2.9404714  -3.0820067  -0.58914316]]","[[ 0.01606638  0.42501464 -0.66934234  0.7391211   0.74315816  0.7146467
  -0.44447824 -0.7424682  -0.7478503  -0.74095875  0.02541316 -0.49923438
  -0.62520766 -0.45986953 -0.63143986 -0.58192295  0.7070524   0.5442063
  -0.13715027  0.71716094 -0.69826794  0.7145796   0.466743   -0.45949912
   0.5334714   0.5092897  -1.4139085   0.2591147  -1.3871878  -0.40243465
   0.8992989  -0.4599147  -1.2462654  -0.0594445   0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
586,[3],"[[-0.91010606  1.2531619   0.43955377 -0.42871454 -0.6704222   0.75289786
   0.2520922  -0.6472043   1.0231091   1.0984797 ]]","[[ 0.10288458  0.5607462  -0.6247298   0.37594786 -0.5098231   0.42036203
   0.38137913  0.5695141  -0.70505357  0.51868105  0.6326897   0.29311517
   0.57861835 -0.44508898 -0.39129797  0.4648903  -0.04412394 -0.37176538
  -0.43975317 -0.19462994 -0.28452387 -0.15301049  0.31195083 -0.43872392
   0.462013    0.59147334 -1.2134646   0.17627244  0.9972138   0.5801734
   0.81909657 -1.1274967   2.0523202   0.98905724  0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
587,[2],"[[ 1.2356838  -1.8236165   1.1289413   1.3262231   1.4759579   1.577292
   0.25599843  1.9030255  -1.5417953  -0.36276153]]","[[-0.4668883  -0.48904258 -0.3740613   0.23292303  0.46835437  0.6345839
  -0.4793922  -0.6628325  -0.67290556 -0.68870044 -0.38149253 -0.48456946
  -0.0517197  -0.84483033  0.20550789 -0.17445439 -0.03303132 -0.29465735
   0.22043005  0.36809725 -0.20144661  0.35115713  0.23565167 -0.7584341
  -0.26817533 -0.27122337  1.3162842   0.3751427  -0.27670097 -0.8474867
  -0.68869436  1.4735979   0.69071496  0.37051705  0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
588,[0],"[[-0.25011557  1.1366646   1.9684485  -0.7870997  -1.3742242   0.4031441
   2.1257288   0.39863616  1.2101171  -0.9894868 ]]","[[ 0.7680689   0.14094053  0.5814261  -0.11126132 -0.59952563 -0.24757358
   0.273283   -0.09941819 -0.33921665  0.26708546 -0.5013234  -0.31067336
   0.393868   -0.09284709 -0.16592823  0.29035562 -0.31349456 -0.06969115
  -0.38613418 -0.41205552 -0.7146861   0.07970469  0.44026008 -0.05086646
  -0.10076075  0.38217354  0.6648002   1.1668183  -1.5431128   1.412069
  -0.49507317 -2.3190286   1.0466586  -0.04532467  0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
589,[2],"[[ 1.5387241  -0.9610212   3.2559958   1.3412598   0.69943774  1.801256
   2.177338    2.619004   -1.0128735  -1.651278  ]]","[[ 0.34253883  0.23559897 -0.05065277 -0.25874525  0.35656002  0.2668213
   0.1633436  -0.88775873 -0.8867444  -0.8011749  -0.21536344 -0.89349943
   0.13566732 -0.81889606  0.47502774 -0.7459158   0.30474603  0.44104373
   0.37485877  0.4202615  -0.64409196  0.18640396  0.74287397 -0.5190057
   0.06310327  0.2639686   0.8286672   0.621858   -1.5033605  -1.6773194
  -0.29756784 -0.9175728   0.23787883  1.6603314   0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
590,[2],"[[ 2.8415873  -2.3896613   1.3005501   2.3913746   2.745749    3.1691005
  -0.09209847  2.424124   -3.2479417   1.7425289 ]]","[[-0.2670454  -0.6703198  -0.50499284  0.7209779   0.57319444  0.6657664
  -0.4206763  -0.8095012  -0.852682   -0.64869857 -0.17230633 -0.5944215
  -0.5883375  -0.5505831   0.7184376  -0.60234976  0.10115351  0.5901168
   0.37425762  0.7373041  -0.6669204   0.63658607  0.7230518  -0.06936318
   0.38897604 -0.6674042   0.16878588 -0.28407007  0.74682724  1.210767
   0.8477791   0.0293967   0.30977428 -0.68667513  0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
591,[3],"[[ 0.40492916 -0.09069377 -0.07151195  0.15176542  0.38551226  1.0419853
   0.54356664 -0.2871219  -0.25626206  2.6590285 ]]","[[ 0.36537775 -0.06154342 -0.76928294 -0.03771289 -0.02628559 -0.3578421
   0.62963855 -0.7307975  -0.5381775   0.32312208 -0.00667875 -0.17621511
  -0.5138453  -0.10063681 -0.21738885  0.5332776  -0.06758433  0.1522416
  -0.560448    0.44846535  0.58493066  0.28599653  0.5938089  -0.23256701
   0.23177096 -0.5728251   0.16878588 -0.28407007  0.74682724  1.210767
   0.8477791   0.0293967   0.30977428 -0.68667513  0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
592,[2],"[[ 2.6336958  -2.7078557   2.3290043   2.5983486   2.1525636   1.535064
   0.28258654  2.4527953  -2.634045   -0.17643857]]","[[ 0.00426891  0.15988263 -0.723266    0.7232723   0.7492221   0.72877437
  -0.39827648 -0.7432508  -0.71705425 -0.7295593   0.04208625 -0.71676725
  -0.6189219  -0.52997506 -0.3341594  -0.5266721   0.7374339   0.295116
  -0.10043124  0.6425488  -0.7126148   0.53304005  0.65761316 -0.23089834
   0.4970247   0.13286468  0.23673305  2.8699453   0.29506972  0.10788308
   0.917746   -0.8129996  -0.7776107  -0.72470194  0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
593,[1],"[[-0.3000455   2.039629    2.1714418  -0.97941786 -2.0264554  -0.6870729
   3.4812553  -0.5294173   2.5328913  -1.054397  ]]","[[ 0.92302775  0.45887202  0.6596655  -0.4079148  -0.8653818  -0.65418434
   0.21041529  0.08123305 -0.8815069   0.18340388 -0.3996483  -0.32670653
   0.7749809  -0.48660907 -0.13724722  0.13329403 -0.10902529 -0.30643553
  -0.20899433 -0.5086384  -0.5278055  -0.02165318  0.02779273 -0.05508559
  -0.24137053  0.5368944   0.23673305  2.8699453   0.29506972  0.10788308
   0.917746   -0.8129996  -0.7776107  -0.72470194  0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
594,[2],"[[ 3.3329492 -2.4577436  1.4680641  2.8446045  3.754508   2.3477824
  -0.4384971  2.775184  -3.8559887  1.521522 ]]","[[-0.61744744 -0.71811384 -0.61589026  0.6449027   0.64197373  0.7641534
  -0.6606706  -0.6660089  -0.55645865 -0.74068826 -0.09701166 -0.6953152
  -0.47018775 -0.46926877  0.7759406  -0.41690448  0.01508325  0.47360337
   0.5576956   0.8568431  -0.8335847   0.14040317  0.89439154 -0.23480523
   0.30795828 -0.6456056   1.2280928  -1.0810736  -0.4623351  -0.16448979
   0.84480584 -1.4555733  -1.064464   -0.57649267  0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
595,[2],"[[ 3.0028546  -2.204946    2.4782958   2.0555427   1.8919578   2.3334615
   0.68880796  2.5159934  -2.1562474  -0.7658317 ]]","[[ 0.05061968  0.52925885 -0.73398834  0.4952131   0.7058485   0.6153446
  -0.58797276 -0.4721052  -0.82260215 -0.625373   -0.07637519 -0.81887877
  -0.62987286 -0.68830174  0.6079128  -0.6150502   0.63420254 -0.38101706
  -0.13817002  0.67654204 -0.72004735  0.35181186  0.7072605  -0.6166473
   0.66479605  0.00397712  1.7780819   2.028062   -0.24943843  0.623478
   1.7837924   0.860149   -0.6568931   0.41007456  0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
596,[2],"[[ 2.3360095  -2.0621574   1.8511907   1.9320848   2.5240724   2.9279912
   0.07481558  2.7154448  -2.7395775  -0.9335736 ]]","[[-0.28901502  0.69631857 -0.6331391   0.75861526  0.7374362   0.7541491
  -0.63872766 -0.6924443  -0.75849015 -0.75271475 -0.0231442  -0.715526
  -0.71491694 -0.7111005   0.6692306  -0.65775764  0.29497296  0.34885794
  -0.22722797  0.65952754 -0.70532995  0.50585544  0.71231306 -0.33755606
   0.6556251   0.01113991 -0.3500646  -0.5251598  -0.6559025  -1.1685301
  -0.5064583   0.4301191   0.19801761  0.819817    0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
597,[2],"[[ 2.680301   -1.8812904   2.0711887   2.351161    3.4091203   1.1920657
  -0.41304532  2.884947   -2.703254   -0.18585971]]","[[-0.52222973 -0.61440814  0.08312269  0.47359762  0.4767824   0.42863023
  -0.40968806 -0.5103914   0.6135776  -0.43706143 -0.2435651  -0.6692168
  -0.06154025 -0.40498468  0.6950966  -0.3967688   0.22568013  0.24630687
   0.60085166  0.18617716 -0.80427283  0.38624913  0.8735128  -0.6408491
   0.5940192  -0.34617776  0.5323194  -2.0372784  -1.2383901  -1.8356155
   0.81200427 -0.52643275 -0.5163972  -0.20555952  0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
598,[0],"[[-0.5719972   2.6550617   1.2443326  -1.884312   -0.1839169  -0.1196368
   2.5370195  -0.09712133  1.880529   -0.27076632]]","[[ 7.11848140e-01  1.31525040e-01  7.30417371e-01  1.07391961e-01
  -5.46069562e-01 -6.06147528e-01  5.03313482e-01  3.01963061e-01
  -7.32384861e-01  6.80922270e-02 -7.06937373e-01  1.04146369e-01
   6.76756918e-01 -5.96710682e-01  1.39025122e-01  7.43968561e-02
  -1.40040023e-02 -5.07740855e-01 -1.41958175e-02 -8.86950567e-02
  -4.59192336e-01 -1.40510157e-01  1.23612970e-01 -2.71512987e-03
   9.58092958e-02  5.32935500e-01 -2.91431963e-01 -2.92684960e+00
  -1.92884654e-01 -3.95723671e-01  1.67809695e-01  1.02235091e+00
  -5.54751813e-01 -2.93103009e-01  0.00000000e+00  0.00000000e+00
   0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
599,[0],"[[ 0.5734858   0.9788803   2.656686    0.12259158 -1.4095403   1.6802931
   2.7177823   0.97122574  1.8597318  -1.9324448 ]]","[[ 0.65979266  0.27566954  0.6535444  -0.21222354 -0.58508044 -0.40073878
   0.0281802  -0.33060956 -0.33293557  0.3078059  -0.5325273  -0.54895955
   0.24240515 -0.8127831   0.66704804 -0.5347741   0.17008458  0.49250695
   0.27454138 -0.45637468 -0.87952614 -0.309552    0.8965946  -0.39759997
   0.12501621  0.7264201  -0.30905762  0.9612707   1.5399508   0.3854529
  -0.45989314 -0.21171357  1.8229948   0.4625559   0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
